game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2022_06_BAL_NYG,3681,2022,6,REG,4,2,10,100,-4,BAL,NYG,pass,"(1:40) (Shotgun) 8-L.Jackson sacked at BAL 17 for -8 yards (5-K.Thibodeaux). FUMBLES (5-K.Thibodeaux), touched at BAL 17, RECOVERED by NYG-99-L.Williams at BAL 13.",true,0.217373847961426,0.024592459201812994,-0.192781388759613,0.217373847961426,0.782626152038574,0.782626152038574,0.217373847961426,-0.192781388759613
2022_06_BUF_KC,3564,2022,6,REG,4,3,10,510,-3,BUF,KC,pass,(8:30) (Shotgun) 17-J.Allen sacked at BUF 24 for -11 yards (95-C.Jones).,true,0.293283432722092,0.2188552021980289,-0.07442823052406311,0.293283432722092,0.706716567277908,0.706716567277908,0.293283432722092,-0.0744282305240631
2022_06_BUF_KC,3662,2022,6,REG,4,3,6,379,3,KC,BUF,pass,(6:19) (Shotgun) 15-P.Mahomes sacked at KC 22 for -5 yards (40-V.Miller).,true,0.746887505054474,0.644887030124664,-0.10200047492981001,0.746887505054474,0.253112494945526,0.746887505054474,0.253112494945526,-0.10200047492981
2022_06_CIN_NO,3590,2022,6,REG,4,1,10,355,-5,CIN,NO,pass,(5:55) (Shotgun) 9-J.Burrow sacked at NO 31 for -7 yards (56-D.Davis).,true,0.404408723115921,0.27148249745369,-0.132926225662231,0.404408723115921,0.595591276884079,0.595591276884079,0.404408723115921,-0.132926225662231
2022_06_CIN_NO,3609,2022,6,REG,4,2,17,312,-5,CIN,NO,pass,(5:12) (Shotgun) 9-J.Burrow sacked at NO 41 for -10 yards (55-K.Elliss).,true,0.27148249745369,0.2002633363008503,-0.07121916115283972,0.27148249745369,0.72851750254631,0.72851750254631,0.27148249745369,-0.0712191611528397
2022_06_CIN_NO,4030,2022,6,REG,4,3,10,39,-4,NO,CIN,pass,(:39) (Shotgun) 14-A.Dalton sacked at CIN 48 for -7 yards (sack split by 92-B.Hill and 94-S.Hubbard).,true,0.280024379491806,0.16879521310329398,-0.11122916638851199,0.280024379491806,0.719975620508194,0.280024379491806,0.719975620508194,-0.111229166388512
2022_06_DEN_LAC,3285,2022,6,REG,4,3,6,544,0,DEN,LAC,pass,(9:04) (Shotgun) 3-R.Wilson sacked at LAC 30 for -4 yards (49-D.Tranquill).,true,0.570373952388763,0.47136539220809887,-0.09900856018066412,0.570373952388763,0.429626047611237,0.429626047611237,0.570373952388763,-0.0990085601806641
2022_06_DEN_LAC,3737,2022,6,REG,4,3,6,151,0,DEN,LAC,pass,(2:31) (Shotgun) 3-R.Wilson sacked at DEN 34 for -9 yards (49-D.Tranquill).,true,0.456226736307144,0.4116355776786803,-0.04459115862846369,0.456226736307144,0.543773263692856,0.543773263692856,0.456226736307144,-0.0445911586284637
2022_06_MIN_MIA,3459,2022,6,REG,4,2,10,451,-6,MIA,MIN,pass,(7:31) (Shotgun) 5-T.Bridgewater sacked at MIA 34 for -9 yards (55-Z.Smith).,true,0.226441219449043,0.1727583557367322,-0.05368286371231079,0.226441219449043,0.773558780550957,0.226441219449043,0.773558780550957,-0.0536828637123108
2022_06_WAS_CHI,2971,2022,6,REG,4,3,1,681,1,CHI,WAS,pass,(11:21) (Shotgun) 1-J.Fields sacked at CHI 30 for -13 yards (90-M.Sweat).,true,0.679517924785614,0.53905463218689,-0.14046329259872403,0.679517924785614,0.320482075214386,0.679517924785614,0.320482075214386,-0.140463292598724
2022_06_WAS_CHI,3278,2022,6,REG,4,3,5,372,-5,CHI,WAS,no_play,"(6:12) (No Huddle, Shotgun) 1-J.Fields sacked at CHI 21 for -9 yards (93-J.Allen). PENALTY on WAS-25-B.St-Juste, Illegal Use of Hands, 5 yards, enforced at CHI 30 - No Play.",true,0.247828677296639,0.2968305647373205,0.04900188744068151,0.247828677296639,0.752171322703362,0.247828677296639,0.752171322703362,0.0490018874406815
2022_06_WAS_CHI,3662,2022,6,REG,4,1,10,109,-5,CHI,WAS,pass,"(1:49) (Shotgun) 1-J.Fields sacked at CHI 33 for -5 yards (93-J.Allen). FUMBLES (93-J.Allen) [93-J.Allen], recovered by CHI-32-D.Montgomery at CHI 33.",true,0.244156554341316,0.1982110291719434,-0.045945525169372614,0.244156554341316,0.755843445658684,0.244156554341316,0.755843445658684,-0.0459455251693726
