game_id,play_id,season,week,season_type,qtr,down,ydstogo,game_seconds_remaining,score_differential,posteam,defteam,play_type,desc,is_sack,win_probability_before,win_probability_after,wp_delta_offense,wp,def_wp,home_wp,away_wp,wpa
2020_08_MIN_GB,3862,2020,8,REG,4,2,10,12,-6,GB,MIN,pass,"(:12) (Shotgun) 12-A.Rodgers sacked at MIN 45 for -4 yards (98-D.Wonnum). FUMBLES (98-D.Wonnum) [98-D.Wonnum], RECOVERED by MIN-50-E.Wilson at MIN 24. 50-E.Wilson to MIN 28 for 4 yards (86-M.Taylor). The Replay Official reviewed the fumble ruling, and the play was Upheld. The ruling on the field stands.",true,0.11779922246933,0,-0.11779922246933,0.11779922246933,0.88220077753067,0.11779922246933,0.88220077753067,-0.11779922246933
2020_08_NO_CHI,4213,2020,8,REG,4,2,10,28,-3,CHI,NO,pass,(:28) (Shotgun) 9-N.Foles sacked at NO 48 for -8 yards (94-C.Jordan).,true,0.33709043264389,0.18797348439693398,-0.149116948246956,0.33709043264389,0.66290956735611,0.33709043264389,0.66290956735611,-0.149116948246956
2020_08_TB_NYG,3198,2020,8,REG,4,3,10,895,-2,TB,NYG,pass,(14:55) (Shotgun) 12-T.Brady sacked at TB 24 for -8 yards (49-C.Coughlin).,true,0.359383165836334,0.2857165336608884,-0.07366663217544561,0.359383165836334,0.640616834163666,0.640616834163666,0.359383165836334,-0.0736666321754456
2020_08_TB_NYG,3617,2020,8,REG,4,2,6,507,-5,NYG,TB,pass,(8:27) (No Huddle) 8-D.Jones sacked at NYG 28 for -1 yards (90-J.Pierre-Paul).,true,0.265715837478638,0.23536843061447166,-0.030347406864166315,0.265715837478638,0.734284162521362,0.265715837478638,0.734284162521362,-0.0303474068641663
2020_08_TB_NYG,4181,2020,8,REG,4,2,10,116,-8,NYG,TB,pass,"(1:56) (No Huddle, Shotgun) 8-D.Jones sacked at TB 49 for -6 yards (93-N.Suh).",true,0.0716634169220924,0.0398483052849769,-0.0318151116371155,0.0716634169220924,0.928336583077908,0.0716634169220924,0.928336583077908,-0.0318151116371155
2020_09_CAR_KC,4258,2020,9,REG,4,2,10,107,2,KC,CAR,pass,(1:47) (Shotgun) 15-P.Mahomes sacked at CAR 48 for -6 yards (53-B.Burns).,true,0.929388523101807,0.9001639485359195,-0.02922457456588745,0.929388523101807,0.0706114768981934,0.929388523101807,0.0706114768981934,-0.0292245745658875
2020_09_HOU_JAX,3158,2020,9,REG,4,3,7,705,8,HOU,JAX,pass,(11:45) (Shotgun) 4-D.Watson sacked at HOU 39 for -8 yards (37-T.Herndon).,true,0.893248081207275,0.855718612670898,-0.03752946853637695,0.893248081207275,0.106751918792725,0.106751918792725,0.893248081207275,-0.037529468536377
2020_09_HOU_JAX,3547,2020,9,REG,4,3,4,389,-8,JAX,HOU,pass,"(6:29) (Shotgun) 6-J.Luton sacked at JAX 15 for -7 yards (99-J.Watt). FUMBLES (99-J.Watt) [99-J.Watt], recovered by JAX-74-C.Robinson at JAX 13.",true,0.116140745580196,0.06547704339027371,-0.05066370218992229,0.116140745580196,0.883859254419804,0.116140745580196,0.883859254419804,-0.0506637021899223
2020_09_NE_NYJ,3659,2020,9,REG,4,2,2,89,0,NYJ,NE,pass,"(1:29) (No Huddle, Shotgun) 5-J.Flacco sacked at NYJ 29 for -5 yards (91-D.Wise).",true,0.659880995750427,0.6055681705474851,-0.054312825202941895,0.659880995750427,0.340119004249573,0.659880995750427,0.340119004249573,-0.0543128252029419
2020_09_NYG_WAS,3624,2020,9,REG,4,2,14,393,3,NYG,WAS,pass,"(6:33) (Shotgun) 8-D.Jones sacked at NYG 48 for -9 yards. FUMBLES, touched at NYG 49, and recovers at NYG 46. Penalty on NYG-66-S.Lemieux, Offensive Holding, declined.",true,0.772483646869659,0.7021015286445613,-0.07038211822509766,0.772483646869659,0.227516353130341,0.227516353130341,0.772483646869659,-0.0703821182250977
2020_09_NYG_WAS,4071,2020,9,REG,4,3,6,130,3,NYG,WAS,pass,(2:10) (Shotgun) 8-D.Jones sacked at NYG 43 for -7 yards (31-K.Curl).,true,0.839110374450684,0.7998496294021611,-0.03926074504852295,0.839110374450684,0.160889625549316,0.160889625549316,0.839110374450684,-0.039260745048523
2020_09_PIT_DAL,3319,2020,9,REG,4,1,10,526,-4,PIT,DAL,no_play,"(8:46) (Shotgun) 7-B.Roethlisberger sacked at PIT 40 for -7 yards (98-T.Crawford). FUMBLES (98-T.Crawford) [98-T.Crawford], RECOVERED by DAL-58-A.Smith at PIT 43. 58-A.Smith pushed ob at PIT 21 for 22 yards (71-M.Feiler). PENALTY on DAL-54-J.Smith, Illegal Contact, 5 yards, enforced at PIT 47 - No Play.",true,0.344047963619232,0.35900989174842823,0.014961928129196223,0.344047963619232,0.655952036380768,0.655952036380768,0.344047963619232,0.0149619281291962
2020_09_PIT_DAL,4012,2020,9,REG,4,4,8,105,-5,DAL,PIT,pass,(1:45) (Shotgun) 3-G.Gilbert sacked at DAL 24 for -17 yards (sack split by 97-C.Heyward and 90-T.Watt).,true,0.151107147336006,0.028606414794922,-0.122500732541084,0.151107147336006,0.848892852663994,0.151107147336006,0.848892852663994,-0.122500732541084
2020_09_SEA_BUF,3152,2020,9,REG,4,1,10,900,7,BUF,SEA,pass,(15:00) (Shotgun) 17-J.Allen sacked at SEA 40 for -5 yards (sack split by 90-J.Reed and 33-J.Adams).,true,0.870506286621094,0.863475561141968,-0.0070307254791259766,0.870506286621094,0.129493713378906,0.870506286621094,0.129493713378906,-0.00703072547912598
